tweet_id,text_info_conf,tweet_text
905625372993212416,0.6495,"Don't care if it's Hurricane Irma, Hypothermia, or even Rae Sremmurd. I'm just here to throw picks. https://t.co/Me0AzICLKy"
905663517574828032,1.0,My hair has all of the majesty of hurricane Irma. Category 10! https://t.co/s6NDDDrOcY
905663992990900225,0.6262,Hurricane Irma Disrupts Florida Teams‚Äô Schedules https://t.co/0dtAyBzPqr https://t.co/RZCixPILjX
905669390607147008,1.0,RT @Mobute: good lord https://t.co/eqgjQP4pcM https://t.co/q5yn2Bz2zc
905670288225968128,1.0,"RT @MoeAlayan: The only man who can stop Hurricane Irma is Mr. Worldwide, Mr. 305, DALE! https://t.co/IR5SoNv1zz"
905670328969379840,0.6719,"With Hurricane Irma threat on his mind, Alex Avila delivers in the clutch for Cubs https://t.co/0J6nspbR4e #Cubs https://t.co/Sgav4TQjCJ"
905675891690266624,0.6716,@HOT917FM - your live stream has problems.... (im assuming it's hurricane irma's fault?!) https://t.co/yzQbRparqI
905691597005889536,0.6333,RT @McFerrenAidan: The real man we need to step up for Hurricane Irma https://t.co/pHB8w7N3dk
905696081488564224,0.6825,When you know hurricane Irma so you just go ahead and try to kill yourself to get it over with https://t.co/8kDaoAOKjC
905696081488564224,0.6825,When you know hurricane Irma so you just go ahead and try to kill yourself to get it over with https://t.co/8kDaoAOKjC
905696081488564224,0.6825,When you know hurricane Irma so you just go ahead and try to kill yourself to get it over with https://t.co/8kDaoAOKjC
905702032291573761,0.6486,Hurricane IRMA?? What’s the connection to a priest singing to LUCIFER?? https://t.co/ekxUR8uJiV https://t.co/j9SkOgt4T7
905702392796209152,0.6667,RT @Jerusalem_Post: #BREAKING: Hurricane Irma wreaks 'total carnage' on Barbuda https://t.co/nvSXNG84Cu https://t.co/OtHZUEh6Bz
905706044059521025,1.0,Hurricane Irma about to hit me and im just like https://t.co/UfDH9ETRIq
905712277751549952,1.0,"May the Lord be with you to strengthen, comfort and protect you in Jesus name! #hurricane #irma #prayer https://t.co/dls0OFUy13"
905715413006389248,1.0,RT @sarpatterson: The last sunset before the storm hits... stay safe friends ❤️ #miami #irma #hurricane https://t.co/PTF1wyt7I9
905715502793625600,1.0,If Hurricane Irma Forces Walt Disney World To Close—They Have A Plan https://t.co/TrfI0Bcu8g https://t.co/a4gZXMlHYK
905719011438198784,0.6667,Climate justice ·Ωí5·Ωí5·Ωí5 from the leader of Barbuda https://t.co/bvpy5hdJH6 https://t.co/Emb1cTVsi0
905720956974497792,0.6890000000000001,Popular on 500px : Before hurricane irma :/ by LindaHammad #streetphotography https://t.co/e7flovu33x
905724029276958720,0.6579,"#BiotestPicnic Thirsty Thursday, here in Florida no bottled water left, Hurricane Irma! @BPCMelbourne We're open! https://t.co/q8NVuAAxLd"
905729258894622722,0.6605,this is by far my favorite Hurricane Irma event. #moisturizeyall https://t.co/t9VX8yAAIm
905729258894622722,0.6605,this is by far my favorite Hurricane Irma event. #moisturizeyall https://t.co/t9VX8yAAIm
