tweet_id,text_info_conf,tweet_text
910525040961118208,0.6463,#news Hurricane Maria Impacting Travel in Caribbean https://t.co/qyTwTxP8sn https://t.co/t4YmApFF2v
910525714948087808,0.6397,hurricane maria just missed us... vlogging while we were home all day: https://t.co/2wE9afDLZm https://t.co/HNO4RiqVqP
910525947455164416,0.6749,RT @nytimes: Tracking Hurricane Maria's path https://t.co/4giGPuehRC https://t.co/tz7Voan81V
910536531743473665,0.508,"IMPORTANT NOTICE Due to Hurricane Maria, Congo Bar #PUNTACANA will be closed tonight. https://t.co/WrfIWK7jkr"
910539312621670400,0.6838,@HassamM_ @TotoLaBalozi O my people REPENT before it is too late #Mexico #earthquake #newzealand #hurricane #Maria https://t.co/GlmgHAgecV
910539526921125888,0.6571,@SockyNoob Hurricane Lady #Maria It'll rain burning blood. I hope Puerto Rico knows how to do Visceral Attacks. https://t.co/HYzgKlwkmz
910540749414060034,0.6897,Maria hammers an economy that can't take much more https://t.co/O690e8WIE1 #SocialMedia https://t.co/vAEmtTkh2i
910540962836959234,0.6422,RT @cjtipado: Let's pray for our Sisters and Brothers that's in the path on Hurricane Maria https://t.co/o35bW2TlD8
910544332033347585,0.6715,the-huffington-post|Hurricane Maria Slams Into Puerto Rico|https://t.co/pv0QRzXY5z https://t.co/cxpctNcKgI
910563478858952704,0.6757,Satellites Tracking Powerful Hurricane Maria From Space https://t.co/i5BoMmPpNn https://t.co/SbV0stOodp
910567805531164673,0.508,https://t.co/YA6RxhRF8d CNN reporter lashed by winds in Puerto Rico https://t.co/cbo2i6Cvvm via @mrslac2017 https://t.co/Z5iDM43FAe
910575353915166721,0.6772,Every journalist can learn from a mistake CNN made in its Hurricane Irma coverage: https://t.co/joge2sPPLa https://t.co/Dx5jI7cHUc
910576405330640896,0.6757,Atlantic Infrared Satellite #Hurricane #Maria #TropicalStorm #Jose https://t.co/ANygtcfSoe
910609418395328512,0.6657,Melissa Joan Hart upsets fans with insensitive Hurricane Maria post - https://t.co/N5338yHnSw https://t.co/noN0DakDRS
910617845318410240,0.3551,Local pastor from Puerto Rico concerned about Hurricane Maria https://t.co/Pcq3dtGKkJ
910632188500090880,0.6914,"Not long nÐ¾w people! ""Happy New Year"" #LGDJAG #MondayMotivation Anoeta Hurricane Maria https://t.co/7rSH11aIA7"
910637028685045760,0.6684,"RT @7Weather: Eye of Hurricane Maria (via radar from San Juan, PR) https://t.co/91F2A80hsS"
910642392683864064,1.0,Profiteering from tragedy. Airlne fee 2 leave Puerto Rico B4 Hurricane Maria hits. 4 shame!! https://t.co/L2XsP9H27R
910643681421443072,0.6912,In Depth: Centracchio discusses Hurricane Mariaâ€™sÂ impact https://t.co/BmlWu3DJZA https://t.co/LCf3LQlBoB
910682038637940736,0.6888,This is why you don't go walking outside during a #hurricane #maria https://t.co/Uh5AXmhC7W
910697659144507392,0.7907,I can't believe #CongratsJosh #lexnet #adoaja Hurricane Maria https://t.co/S9RoFcVfHu
910700714132897792,0.6877,"When pеople ask ẁhy ""Bernie Casey"" #wildplassen #Emmys2017 Hurricane Maria https://t.co/d07yDh5Z41"
910703490179239936,1.0,hey @elijahdaniel I have donated and I encourage everyone to donate it's for a good cause https://t.co/PZi2Q2Of7q https://t.co/MRikzNFaCv
910706371158466561,1.0,Our special Northwest Point TCI beach is still beautiful. Hoping Hurricane Maria moves out to sea. https://t.co/VvrQNwF7Iq
910713951826178048,0.7164,"Earth is COOKED: Hurricane Maria, more earthquakes, and Trump wilinâ€™ https://t.co/A71gyxoJG2 https://t.co/rzYYV05ItV"
910735820407140352,1.0,"Ð†f you áº atcá¸©ed tá¸©is ""AFL House"" #SoyLuna2 #VuelveMdT3 Hurricane Maria Midden-Drenthe https://t.co/SLFeC8mI1l"
910762963979472896,1.0,"áº‚e talá¶„ ""Hunter Renfroe"" #wildplassen #DNA20M Hurricane Maria Sean Spicer https://t.co/Qoey024aVS"
910768948848799744,1.0,"I'm sá»rry, ""Chris Sale"" #mrfrankvisser #HowIMadeIt Paulo Freire Hurricane Maria https://t.co/BbiX0uRDVP"
910780442386845696,0.6877,Why did they name that hurricane Maria? Sounds more like a sexy lady coming... https://t.co/1vdGq1ltvv
910789204044603393,1.0,"I'm not sure it's possÈ‰ble ""Monster Hunter"" #lanochepirata #LiveDepoisDas11 Hurricane Maria https://t.co/19z9MBsebm"
910795962020483073,0.6554,did I ũṥe tḧe wrong hasḧtag #AYTO #jeugdzorg #Bergen2017 Hurricane Maria Paulo Freire https://t.co/q5CD74qMro
910808659961278465,0.6556,"Take it easy, bro Levittown #FirstDates434 #FelizMartes Hurricane Maria https://t.co/VSUpD0Zwc3"
911489319206039552,1.0,Miss &amp; love you guys! Wish I knew how you guys are doing! Stay safe! Te quiero tanto â¤ï¸ #HurricaneMaria #Orocovis https://t.co/CJqUdVqjHG
911489319206039552,1.0,Miss &amp; love you guys! Wish I knew how you guys are doing! Stay safe! Te quiero tanto â¤ï¸ #HurricaneMaria #Orocovis https://t.co/CJqUdVqjHG
911489319206039552,1.0,Miss &amp; love you guys! Wish I knew how you guys are doing! Stay safe! Te quiero tanto â¤ï¸ #HurricaneMaria #Orocovis https://t.co/CJqUdVqjHG
911535287091781633,0.6581,RT @ASDWAorg: Impacts from HurricaneÂ Maria https://t.co/MoM9ZcLydq https://t.co/KIDrPvtB1a
911547016064278528,0.6726,"Latest on Hurricane Maria, Best Elite Status, Unitedâ€™s 747 Farewell and More - https://t.co/eq6bYoJvKL https://t.co/hR52gNjQ3A"
