tweet_id,text_info_conf,tweet_text
869918891664977921,1.0,RT @irane_Azad: #Iran #News #Us Foreign aid arrives in as Sri Lanka flood toll exceeds 200 https://t.co/9yRvhLhNSC https://t.co/6nVBpaKa92
869950122972635136,1.0,#FloodSL They still need our help #Flood2017 #srilanka #FloodReliefLKA photo courtesy :Shehan Gunasekara https://t.co/SBh8rLpnhl
869954009963970560,1.0,RT @IndiaToday: Death toll from Sri Lanka's worst flood since 2003 rises to 151 https://t.co/vL9JK5Vn2e https://t.co/T66G2Jidba
869957461993635840,1.0,https://t.co/Z4mxTO7fpp Indian Navy carries out relief operations in flood-hit Sri Lanka https://t.co/VUbcpnUwfq
869962038214131712,0.6219,"Sri Lankaâ€™s flood survivors at risk of dengue, disease â€“ aid workers https://t.co/2P1zVDrOoH https://t.co/0GzvMdPwvq"
869967714948849664,0.9666,#FloodSL 200+ deaths reported due to floods and landslides in Sri Lanka #lka #HelpSriLanka https://t.co/QnbB8kFhZQ
869972354004393987,1.0,Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z
869972354004393987,1.0,Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z
869972354004393987,1.0,Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z
869972354004393987,1.0,Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z
869977622377320448,0.7809,"RT @DisastersChart: #Sentinel2 was used to map the #flood in Matara, #SriLanka, on 28 May: https://t.co/LCo1VVKgEZ https://t.co/f9o3enK8ka"
869984832364756992,0.5136,RT @STcom: #SriLanka appeals for help as #floods cripple water supply https://t.co/cCHq3iXVqB https://t.co/Ptbd9u6Eub
869988473419309059,1.0,RT @shafiur: Misery in the #rohingya #refugee camps after Cyclone Mora. Walls and roofs blown away. #bangladesh https://t.co/QpA6DmNvyS
869990321156784129,1.0,Items needed for donation. #FloodSL #FloodReliefLKA Post as of 1/6 at 12:30 a.m. https://t.co/6CtNcFK077
869991393124466688,0.6431,Cyclone Mora adds to Rohingya's plight in Bangladesh https://t.co/WaIAhIDo4y https://t.co/aG3soF3a5N
869993768467873792,0.7627,Rohingya camps in Bangladesh destroyed by Cyclone Mora | Bangladesh News - https://t.co/p0nTvP1Vht camps ... https://t.co/0JLQhTz6sI
869994955678203904,0.8142,Indian Navy rescues 33 Bangladeshis as Cyclone Mora kills 9 https://t.co/RzD9Y1eSSN https://t.co/Un2kyTqbU0
869999741165109248,0.5919,UN update on 31 May on monsoon floods and landslides in #SriLanka @UNSriLanka https://t.co/Is0vwRRkQp https://t.co/lSDIZEO9gy
870003422514208768,1.0,Sri Lanka Flood Death rate increases to 183 - https://t.co/Mb63t3tmxj https://t.co/KxH1Ev9nbn
