tweet_id,text_info_conf,tweet_text
917791044158185473,1.0,RT @Gizmodo: Wildfires raging through Northern California are terrifying https://t.co/dI73RFzX2i https://t.co/k4KnvIimsU
917791130590183424,1.0,PHOTOS: Deadly wildfires rage in California https://t.co/td9xT3vXOL https://t.co/OimwAncLew
917791291823591425,0.6813,"RT @Cal_OES: PLS SHARE: Weâ€™re capturing wildfire response, recovery info here: https://t.co/r89LKpjLPj https://t.co/HiA1oQF2Ax"
917792092100988929,0.6727,RT @TIME: California's raging wildfires as you've never seen them before https://t.co/OksQOZ2LHH https://t.co/oHTMbrM2Jx
917792147700465664,0.7143,Wildfires Threaten Californiaâ€™s First Legal Cannabis Harvest https://t.co/BSuAdfwN62 https://t.co/wNqfLrNmTp
917792930315821057,1.0,Mass Evacuations in California as Wildfires Kill at Least 10 https://t.co/gyoKFWZuMB #CaliforniaWildfires https://t.co/KEFtjITetK
917793137925459968,1.0,RT @KAKEnews: California wildfires destroy more than 50 structures: https://t.co/IkSrNpmT83 #KAKEnews https://t.co/8risKwbBqr
917793137925459968,1.0,RT @KAKEnews: California wildfires destroy more than 50 structures: https://t.co/IkSrNpmT83 #KAKEnews https://t.co/8risKwbBqr
917793137925459968,1.0,RT @KAKEnews: California wildfires destroy more than 50 structures: https://t.co/IkSrNpmT83 #KAKEnews https://t.co/8risKwbBqr
917793881533571073,1.0,Wildfires Still Burn in Northern California; 11 Are Dead https://t.co/8rx6aoC5Ix #nyt https://t.co/UtY33zQTES
917794024173563904,0.6792,"Henry Cejudo suffers burns, loses gold medal in California wildfire â€” https://t.co/GkuLc60ZWl https://t.co/0gRZgSK4LU"
917794232160661505,1.0,At Least 11 Dead and 100 Missing as Wildfires Rage Across Northern California - Damage and death toll rises as ... https://t.co/r9xiSn2IcK
917794360581869569,1.0,Southern California wildfires continue to rage as death toll rises to 11 https://t.co/idIRZsGZvX https://t.co/3zbQucj1UY
917794580728295424,1.0,More than 100 missing persons reports made in CaliforniaÂ wildfires https://t.co/614UWl30MO https://t.co/CBuNhzQ5xf
917794892113498113,0.6744,"RT @News12BX: California wildfires kill 10, destroy 1,500 buildings https://t.co/cKLrLVtXMe https://t.co/o1CGcHS57o"
917795098523512962,1.0,RT @R5_Fire_News: California large wildfire activity for October 10 #cawildfires #cafires https://t.co/Z0wWjwv42s
917795236595863552,1.0,"11 dead, thousands homeless as wildfires torch California wine country https://t.co/n4OrOaOgEV #Heatwave #Wildfires https://t.co/H1EmUrnzjF"
917796280377602048,1.0,Thousands flee as wildfires ravage northern California; 10 killed https://t.co/d3S3rVIQxV https://t.co/Y9UpznWXK0
917796307191951360,1.0,#breakingnews #news Southern California Wildfire Remains Active - https://t.co/j2oqFz9qZD https://t.co/X4OTZgvTZl
917796883610820608,1.0,A quick rundown of what you need to know about the harrowing California wildfires https://t.co/iUsphXwGJM https://t.co/AxtLl0fNO9
917796940900982786,1.0,How to help Napa fire victims: 8 things you can do for Californiaâ€™s Wine Country right now https://t.co/bydGBffp3I https://t.co/UCS3FuRAWc
917797601763889160,1.0,From #ScienceNow - Wildfires Running Amok in California https://t.co/En6FOYnFRz #NASA #wildfires https://t.co/POBCpjD5CT
917797763282214913,1.0,On today's PNS newscast: deadly wildfires ravage Northern California. Listen now: https://t.co/wgmKAIWUiI https://t.co/BApQhkb51r
917800657796595715,1.0,Save Mart Donating To #California Fire Victims https://t.co/RxWh4z76r3 #Bakersfield á½0 https://t.co/me9yzYd5Bq
